@relation 'HFE-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R732-738_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.999-A3-M-1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A184-N1000-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute Source_59 numeric
@attribute Source_60 numeric
@attribute Source_61 numeric
@attribute Source_62 numeric
@attribute Source_63 numeric
@attribute Source_64 numeric
@attribute Source_65 numeric
@attribute Source_66 numeric
@attribute Source_67 numeric
@attribute Source_68 numeric
@attribute Source_69 numeric
@attribute Source_70 numeric
@attribute Source_71 numeric
@attribute Source_72 numeric
@attribute Source_73 numeric
@attribute Source_74 numeric
@attribute Source_75 numeric
@attribute Source_76 numeric
@attribute Source_77 numeric
@attribute Source_78 numeric
@attribute Source_79 numeric
@attribute Source_80 numeric
@attribute Source_81 numeric
@attribute Source_82 numeric
@attribute Source_83 numeric
@attribute Source_84 numeric
@attribute Source_85 numeric
@attribute Source_86 numeric
@attribute Source_87 numeric
@attribute Source_88 numeric
@attribute Source_89 numeric
@attribute Source_90 numeric
@attribute Source_91 numeric
@attribute Source_92 numeric
@attribute Source_93 numeric
@attribute Source_94 numeric
@attribute Source_95 numeric
@attribute Source_96 numeric
@attribute Source_97 numeric
@attribute Source_98 numeric
@attribute Source_99 numeric
@attribute Source_100 numeric
@attribute Source_101 numeric
@attribute Source_102 numeric
@attribute Source_103 numeric
@attribute Source_104 numeric
@attribute Source_105 numeric
@attribute Source_106 numeric
@attribute Source_107 numeric
@attribute Source_108 numeric
@attribute Source_109 numeric
@attribute Source_110 numeric
@attribute Source_111 numeric
@attribute Source_112 numeric
@attribute Source_113 numeric
@attribute Source_114 numeric
@attribute Source_115 numeric
@attribute Source_116 numeric
@attribute Source_117 numeric
@attribute Source_118 numeric
@attribute Source_119 numeric
@attribute Source_120 numeric
@attribute Source_121 numeric
@attribute Source_122 numeric
@attribute Source_123 numeric
@attribute Source_124 numeric
@attribute Source_125 numeric
@attribute Source_126 numeric
@attribute Source_127 numeric
@attribute Source_128 numeric
@attribute Source_129 numeric
@attribute Source_130 numeric
@attribute Source_131 numeric
@attribute Source_132 numeric
@attribute Source_133 numeric
@attribute Source_134 numeric
@attribute Source_135 numeric
@attribute Source_136 numeric
@attribute Source_137 numeric
@attribute Source_138 numeric
@attribute Source_139 numeric
@attribute Source_140 numeric
@attribute Source_141 numeric
@attribute Source_142 numeric
@attribute Source_143 numeric
@attribute Source_144 numeric
@attribute Source_145 numeric
@attribute Source_146 numeric
@attribute Source_147 numeric
@attribute Source_148 numeric
@attribute Source_149 numeric
@attribute Source_150 numeric
@attribute Source_151 numeric
@attribute Source_152 numeric
@attribute Source_153 numeric
@attribute Source_154 numeric
@attribute Source_155 numeric
@attribute Source_156 numeric
@attribute Source_157 numeric
@attribute Source_158 numeric
@attribute Source_159 numeric
@attribute Source_160 numeric
@attribute Source_161 numeric
@attribute Source_162 numeric
@attribute Source_163 numeric
@attribute Source_164 numeric
@attribute Source_165 numeric
@attribute Source_166 numeric
@attribute Source_167 numeric
@attribute Source_168 numeric
@attribute Source_169 numeric
@attribute Source_170 numeric
@attribute Source_171 numeric
@attribute Source_172 numeric
@attribute Source_173 numeric
@attribute Source_174 numeric
@attribute Source_175 numeric
@attribute Source_176 numeric
@attribute Source_177 numeric
@attribute Source_178 numeric
@attribute Source_179 numeric
@attribute Source_180 numeric
@attribute Source_181 numeric
@attribute Source_182 numeric
@attribute Class {Insoluble,Soluble}

@data
-0.001432,0.053826,0.040201,0.07071,-0.077178,-0.003627,0.046969,0.092353,-0.048547,-0.081548,-0.010251,-0.000328,-0.058526,-0.014538,-0.004363,0.027448,-0.102464,0.072957,-0.006897,0.008271,-0.085228,0.096319,-0.002933,-0.056101,0.022557,-0.099324,-0.01096,0.012799,0.057763,-0.032141,-0.080745,-0.095742,-0.012366,0.031982,0.012739,0.047448,0.013461,-0.019224,0.128718,0.021188,0.083082,-0.044217,0.020819,-0.036461,0.078285,0.041816,0.102396,0.035773,-0.019251,-0.079548,-0.057593,0.062726,-0.073366,0.017562,-0.001902,0.012927,-0.10482,-0.037178,-0.02299,0.003319,0.115386,0.013085,-0.008877,-0.036253,-0.048249,0.023124,0.053538,-0.003983,0.000828,-0.058885,-0.014108,-0.023603,0.064102,0.021119,0.123868,0.064846,0.018527,0.037177,-0.106783,-0.084108,-0.099565,-0.015632,-0.035912,0.066797,0.036964,0.067198,0.041086,-0.048878,-0.02034,-0.007833,-0.077528,0.03038,-0.079421,-0.064961,0.119233,0.056093,0.073913,-0.040005,0.032383,0.005948,0.000441,-0.069551,0.004861,0.023172,-0.088003,0.045822,0.022557,-0.022623,0.051907,0.030168,0.027512,0.04592,0.05003,0.038171,-0.00294,-0.046602,-0.004511,0.010612,0.002703,-0.05107,0.028135,0.013974,-0.089031,-0.009423,-0.0215,0.08419,-0.067603,-0.002407,0.06204,0.05104,0.022861,0.031396,-0.051991,0.01271,-0.019698,-0.028554,-0.110852,0.059591,-0.02262,0.033076,-0.009531,0.078708,0.015325,-0.075496,-0.095848,0.086158,0.0047,0.02193,0.019091,-0.009848,-0.061042,-0.02998,0.095559,-0.020724,-0.046496,-0.041055,0.028531,0.020974,0.098426,-0.065986,0.103081,0.068184,0.045962,-0.012915,-0.045902,0.033027,0.036982,-0.002209,-0.095389,0.029475,-0.00569,-0.034073,0.108242,0.048066,-0.073471,0.076058,0.007642,-0.03408,-0.065811,0.030348,-0.042007,-0.123323,0.072853,Insoluble
-0.044696,-0.088816,-0.083632,0.058967,0.025747,-0.089428,0.112882,-0.006256,0.07229,-0.026587,-0.048659,-0.08455,-0.051594,0.083687,0.032735,-0.030298,-0.015404,0.225982,0.027104,-0.090692,-0.014767,-0.042909,-0.066113,0.134114,0.060396,0.018896,-0.173697,0.10812,-0.033233,-0.137502,0.037037,0.065184,-0.163934,-0.038809,0.007252,-0.003039,-0.055038,0.058748,-0.027672,0.058973,-0.044679,0.00724,-0.00752,-0.023378,0.14035,-0.009087,-0.128421,0.044888,0.015425,0.036293,-0.079549,-0.000103,-0.074868,0.084668,0.05841,-0.088807,0.019488,-0.099574,0.014115,-0.077778,-0.052752,-0.045545,-0.042433,0.021252,0.065299,-0.000358,0.004128,0.03424,-0.108405,-0.030363,0.005679,0.017915,0.096176,-0.027905,-0.035135,-0.058801,-0.011942,-0.073385,-0.139399,-0.034541,-0.165302,-0.120821,-0.05378,0.14577,0.080675,0.008356,0.01076,0.131736,-0.040181,0.031327,-0.074818,0.043052,-0.029321,-0.04979,-0.04925,-0.045966,-0.075092,0.080579,-0.001886,-0.019282,0.042323,0.021874,-0.006554,0.047543,0.08258,0.079875,0.051728,0.037078,0.067949,-0.108562,0.014659,-0.123435,-0.068273,-0.000495,-0.035924,0.072063,-0.125124,0.050293,0.058871,-0.044384,0.015611,-0.000098,0.071859,-0.003916,0.080554,-0.08767,-0.06661,-0.039398,0.100069,-0.058989,0.134843,-0.043373,0.028244,0.081205,-0.087739,-0.036653,0.062193,0.004275,-0.001001,0.027671,-0.017628,0.08311,-0.158128,-0.074406,-0.077166,-0.044247,0.078446,0.013175,-0.058532,0.091732,-0.060289,0.047962,0.035696,-0.018671,-0.078644,-0.15855,-0.066441,-0.029859,0.030935,0.023004,-0.134357,-0.061183,-0.017481,-0.054059,-0.067244,0.030177,-0.096378,0.056882,0.072862,-0.039091,0.084399,-0.000427,-0.022627,0.079831,-0.024002,0.067323,-0.049735,0.07253,0.110108,-0.042651,-0.009187,0.008297,0.007923,Insoluble
0.014433,-0.010284,0.044925,-0.048984,-0.003441,-0.010884,0.015252,0.102248,-0.051809,-0.074383,-0.078057,-0.000781,-0.008268,0.06617,-0.043334,0.002211,-0.042069,0.168519,-0.012228,0.113967,-0.038768,0.048719,-0.011302,-0.032024,-0.005174,-0.051609,0.015043,0.032706,0.02351,-0.029156,0.018979,-0.008834,-0.057244,-0.058619,0.063307,-0.058539,0.016525,-0.093599,0.028642,0.019166,0.000597,-0.065386,0.069031,0.059969,-0.039574,-0.027614,0.074097,0.0216,-0.011116,-0.04319,-0.00641,0.010912,-0.140415,-0.034408,0.059699,-0.066308,-0.046368,0.015087,0.086101,-0.108236,0.064533,-0.010835,0.061432,-0.095139,-0.00727,0.029848,0.06097,-0.075584,0.042941,-0.003528,-0.044306,-0.107672,0.05517,-0.039669,0.103186,-0.07309,0.057944,0.042278,-0.08918,-0.077306,-0.174149,0.02662,0.074641,0.040047,0.043573,0.064223,0.064949,-0.069879,-0.072911,-0.031726,-0.038079,0.034964,-0.057772,-0.028551,-0.003594,0.05347,0.06532,0.000261,-0.105617,0.077691,0.02753,-0.00249,-0.058005,0.019513,-0.120823,-0.080324,0.002679,-0.009533,0.021954,0.003677,-0.112979,-0.013035,-0.003331,0.081495,-0.000888,0.06078,-0.003597,-0.043602,0.054816,-0.034806,0.020297,-0.031655,-0.103646,-0.004363,-0.226243,-0.068518,-0.135244,-0.028227,-0.018437,0.052424,-0.02853,-0.021954,0.054698,0.085319,-0.064382,0.011402,-0.025776,0.094465,-0.021109,0.061582,0.114459,0.081539,0.044303,-0.072367,-0.071721,0.035358,0.024882,-0.028471,-0.012159,0.119575,0.058903,-0.038606,0.019387,-0.026227,0.063599,-0.113693,-0.020275,0.027487,0.037676,-0.025008,-0.052775,0.147361,0.010855,0.1274,-0.020611,-0.005905,-0.036658,0.021546,-0.090265,-0.030668,0.04617,-0.059428,0.082347,0.073133,-0.068468,-0.084096,0.060094,0.035028,0.007133,0.034887,-0.019048,-0.105211,0.036468,Insoluble
-0.042676,-0.026487,0.018668,-0.046735,-0.010609,0.061078,0.021199,-0.029032,-0.017954,0.064213,-0.053082,0.065139,0.004381,-0.006547,0.031328,0.062253,-0.033954,-0.010898,-0.056917,0.077526,-0.015807,-0.000533,0.027573,0.023646,0.000683,0.067417,-0.003469,-0.004566,0.019638,-0.088765,-0.035354,-0.063553,-0.083742,-0.006499,0.055499,-0.000046,0.01988,0.027373,-0.065526,0.018354,0.073138,0.086286,-0.029171,-0.085308,-0.000395,-0.059231,0.001475,0.058606,-0.02679,-0.037056,0.065692,0.020545,-0.053852,0.004138,-0.011908,-0.096445,0.007673,0.002435,-0.0248,0.100836,0.002353,0.039564,0.048042,-0.017165,-0.071288,0.028474,0.054252,0.041438,0.018329,-0.00119,0.088917,-0.009651,0.006602,-0.069132,0.024666,-0.074531,-0.018844,0.010767,0.002221,0.01989,-0.010353,0.014546,0.002081,0.03521,0.042307,-0.007836,0.014725,0.00191,0.097633,-0.01488,-0.037525,-0.06248,-0.001168,-0.00304,-0.003686,0.064246,-0.003927,-0.012516,0.033939,-0.000171,-0.059195,0.036704,-0.03283,-0.029305,-0.025552,0.025688,0.076905,0.000881,-0.031593,-0.031632,-0.054472,-0.037552,0.058135,0.006414,-0.009356,-0.011591,-0.038263,-0.010477,-0.023954,0.065981,0.019651,0.025806,-0.066004,0.014543,-0.04983,-0.042791,-0.010648,-0.017667,-0.079561,-0.063054,-0.033144,0.070203,-0.036616,-0.069891,0.010967,-0.022773,0.061158,0.04821,0.083273,-0.021293,0.04587,0.017167,-0.021942,-0.059504,-0.084451,0.019981,-0.080953,-0.024791,0.030499,-0.007364,-0.013451,0.045948,-0.04421,-0.043232,-0.008015,-0.030106,0.089281,0.112294,-0.079523,0.082639,-0.0478,-0.064549,0.028964,-0.012882,-0.057959,0.032681,-0.002887,-0.000169,-0.009462,0.034297,-0.034424,-0.020789,-0.000291,-0.066072,0.015649,0.035332,0.086383,0.030302,0.009903,-0.039872,-0.008539,0.070334,0.024954,Insoluble
0.018771,-0.119448,-0.024114,-0.054988,-0.049755,0.108801,0.079345,-0.012563,0.01477,0.015703,0.055183,0.006842,-0.025006,0.07484,0.061054,0.033912,0.02765,-0.102148,-0.120126,-0.005017,-0.00085,0.02528,-0.074852,-0.060625,0.010326,0.044935,0.021425,-0.108577,0.009461,-0.060106,0.048474,-0.050225,-0.087881,0.072251,-0.056747,-0.048844,0.063523,0.114328,0.021932,-0.029959,0.012815,-0.035736,-0.041076,0.09459,-0.015147,0.018062,-0.035511,0.006796,-0.102514,-0.029165,-0.109295,0.013613,0.058758,0.02953,0.049957,-0.111275,0.089892,-0.018518,-0.072414,-0.076252,-0.021587,-0.123573,-0.011561,-0.027192,0.060022,-0.021702,0.005274,-0.028443,-0.101324,-0.062076,-0.010662,-0.078658,-0.000287,-0.002187,-0.039131,-0.003487,0.036281,0.055299,0.007712,0.047253,-0.014572,0.043883,-0.086919,0.022871,-0.006285,-0.034647,-0.100644,0.01961,0.029941,0.051367,-0.021749,0.096024,-0.103999,-0.005958,-0.025903,-0.031957,-0.022201,-0.039392,0.015012,-0.03109,-0.031468,0.037344,-0.071567,-0.081588,-0.005608,0.074269,-0.044325,0.039674,-0.025312,0.155445,-0.010075,-0.088587,-0.035901,-0.000209,-0.05043,0.066027,0.00057,-0.000286,0.031194,0.02907,-0.096992,0.112117,0.094391,-0.022088,0.048719,0.083488,-0.030038,-0.001213,0.064184,-0.040939,0.096355,-0.037929,0.062064,-0.023967,-0.013174,-0.050943,0.106279,0.1086,0.000078,0.108062,0.088426,0.108609,0.007544,0.014257,-0.037866,0.072592,-0.060794,-0.000321,0.052663,0.065859,0.042293,0.104849,0.02447,0.023587,0.099542,0.169964,0.080892,0.027114,-0.018636,-0.040141,0.014899,-0.126945,-0.066093,0.021909,-0.032879,0.082705,-0.034165,-0.018696,0.02637,-0.028628,-0.050805,-0.046307,-0.116395,-0.005566,-0.010513,0.067794,0.052599,-0.09888,0.044222,0.015407,0.041714,-0.061904,0.036326,Insoluble
-0.086151,-0.076742,0.079396,-0.013906,-0.02133,0.130428,-0.020342,0.109422,-0.027891,-0.064218,0.010711,-0.076058,-0.016483,0.042268,-0.076339,0.046263,0.002912,0.131779,0.033757,-0.060398,0.07648,0.062875,0.057748,-0.158187,-0.058602,0.144464,0.004869,-0.030367,-0.078764,0.028251,0.130155,0.039234,0.061332,0.026689,-0.073738,0.036388,-0.126532,-0.023734,-0.060449,0.089716,-0.052097,0.024875,-0.047959,0.007937,0.196157,0.045496,0.044581,0.055548,0.038714,-0.011502,-0.023942,-0.023784,0.089978,0.019323,-0.032349,0.062466,-0.034138,0.037086,-0.076512,-0.118148,-0.130314,0.01634,0.008631,0.01615,0.034392,0.019671,0.153418,0.091192,-0.02437,0.025552,-0.026779,0.057189,-0.076196,-0.017898,-0.032345,-0.004255,-0.040726,0.101715,-0.030405,0.108793,-0.04717,-0.121557,-0.039676,-0.060972,0.034891,-0.051722,-0.053332,0.016039,0.082554,0.028953,-0.047147,0.067577,-0.024472,-0.02253,0.0664,0.02706,-0.015193,0.057651,-0.032036,-0.003546,0.011074,-0.064611,0.021612,0.028457,0.163479,-0.053915,0.061822,0.062876,0.147183,0.015436,-0.022754,-0.088486,0.063577,-0.072618,0.061058,0.037901,0.096671,0.029474,-0.033578,0.104789,-0.051405,0.090147,-0.038178,-0.009321,-0.073608,-0.009915,0.033738,0.039301,-0.075441,0.065521,0.061222,-0.039221,0.062225,-0.055419,0.082291,-0.052484,0.029664,0.056638,0.085049,-0.108828,0.085022,-0.087739,-0.062498,0.035927,-0.036818,-0.106447,0.107321,-0.14357,-0.140796,0.080214,-0.025584,-0.144022,-0.058437,0.022078,0.061836,0.0191,-0.007972,-0.027672,-0.082914,0.058094,-0.067379,0.027671,-0.060098,0.041129,0.006934,0.001424,0.028874,0.095768,0.05601,0.091492,0.079906,-0.033823,0.026661,-0.068992,-0.099481,0.02264,-0.025139,-0.016752,-0.07709,0.101158,-0.149781,0.090003,0.044852,Insoluble
-0.018344,0.002611,0.01498,0.143153,-0.127669,0.125728,0.107368,-0.017055,-0.073942,-0.046462,0.036423,-0.203754,0.159645,0.03255,0.005055,-0.007004,0.059984,-0.003395,-0.044666,-0.040353,-0.047301,-0.061445,-0.028927,-0.152316,-0.027004,0.078248,0.030972,0.071008,-0.04669,0.047397,0.077734,0.00623,0.032908,0.110906,0.018768,0.007177,-0.028283,0.064019,-0.046985,-0.015757,0.01261,-0.030259,-0.042766,0.121753,-0.066559,-0.038597,0.087482,0.046838,-0.116527,-0.021747,0.034522,-0.000914,-0.095466,-0.02453,0.051522,0.068516,0.161858,0.075754,-0.05458,0.0015,0.063403,-0.007353,-0.047309,0.086759,-0.062447,-0.041536,-0.011348,-0.041916,-0.074553,0.084086,0.004779,0.03471,0.000464,-0.108265,-0.014204,-0.052394,0.079302,0.098183,-0.003902,0.019796,-0.063306,-0.009465,0.013533,0.044206,-0.02656,-0.025299,-0.063446,-0.104295,0.039337,-0.134598,0.154893,0.11589,-0.036682,0.09662,0.005523,0.008101,-0.005194,-0.082246,-0.112052,0.093909,0.033972,0.007784,-0.046974,-0.026353,-0.096123,-0.002682,-0.070567,0.147885,-0.00068,-0.017533,-0.026923,-0.003693,0.052127,-0.053055,-0.052008,0.000394,0.031767,-0.039147,-0.04849,0.00868,0.040039,0.008797,-0.063696,0.023702,0.024746,0.008938,0.002034,-0.067725,-0.027143,-0.054652,0.011909,0.103898,0.172619,0.059148,-0.031591,-0.043522,0.019506,0.013396,0.088135,-0.055849,-0.02584,0.05157,-0.035226,0.068142,-0.162451,-0.066901,0.015402,0.057071,-0.065569,0.053798,0.122065,-0.063858,0.022428,-0.107057,0.059491,0.055031,0.02481,0.028771,0.059241,0.016261,0.043281,0.040143,-0.009358,0.040835,0.137818,-0.015735,0.114805,-0.106434,-0.061979,-0.055522,-0.027074,-0.023893,-0.030589,0.097414,-0.049129,-0.00652,0.058296,-0.065159,-0.023543,0.009819,0.107205,0.046199,0.006718,Insoluble
-0.024771,0.044288,0.033894,0.0136,-0.015418,0.018318,0.024768,-0.018026,-0.014444,0.051326,-0.028131,0.020874,-0.043491,0.044014,0.011322,0.019915,-0.033559,-0.043157,-0.00767,-0.035221,0.025658,-0.024983,0.033278,0.021814,-0.004119,0.088766,-0.004422,-0.062681,-0.031399,-0.010599,0.043483,0.008746,-0.044889,-0.001911,0.074146,-0.041295,0.005325,-0.02349,0.013173,0.012478,0.05811,0.029693,0.051959,-0.040304,0.012845,-0.06684,0.006693,0.010696,0.007321,-0.03676,-0.002019,0.038554,-0.062553,-0.006857,0.039687,-0.037992,0.039052,0.008401,-0.014357,0.015653,-0.038111,0.01306,0.025989,0.067456,0.014785,0.028955,0.015054,0.040146,0.019788,-0.03109,-0.013913,-0.014898,-0.061719,-0.08375,0.002952,-0.016726,-0.056088,0.0016,0.025374,0.013565,-0.028913,-0.020028,0.032429,0.000199,-0.098995,-0.016593,0.044625,-0.00996,0.045515,0.05012,-0.024122,0.052919,0.030654,0.071111,-0.004825,-0.019974,0.003133,-0.027827,-0.08896,-0.076454,0.041242,0.038867,0.008547,0.017037,-0.030152,-0.032231,0.022519,0.013107,0.014215,-0.015386,-0.052987,-0.051296,-0.008774,0.078979,-0.000776,0.030345,0.006682,-0.071478,0.04863,0.045764,0.009444,-0.032722,0.044338,0.042415,0.025816,-0.017469,-0.014677,-0.014316,0.015751,-0.042026,-0.030585,-0.014522,0.000074,-0.060937,0.007811,0.037973,-0.032238,0.001156,0.10136,-0.027699,-0.012851,-0.013107,0.012904,-0.052131,0.006402,0.027382,-0.002767,-0.016784,0.061737,0.010254,-0.027899,0.038604,-0.033508,0.010505,-0.018078,-0.061201,-0.010799,0.008832,0.001136,0.003495,-0.009347,0.077342,-0.009857,0.040597,-0.004153,-0.006579,-0.054081,-0.004644,-0.049368,0.038526,-0.063996,-0.018418,-0.035177,0.025598,0.023655,0.008827,0.059983,-0.034585,0.007417,-0.056822,0.08027,-0.006724,-0.009342,Insoluble
0.08556,-0.073919,-0.050828,-0.048325,0.028519,0.046217,-0.057176,-0.014678,-0.048322,0.028282,-0.044923,-0.064397,-0.05418,0.019744,0.017376,0.003507,-0.002174,-0.075204,-0.026669,0.009561,0.076846,0.071649,0.031212,-0.007508,-0.086769,-0.036042,-0.0367,0.024856,0.039124,-0.066399,0.031814,0.002494,-0.023543,0.054845,-0.092592,0.026741,-0.07752,0.062257,0.078064,0.001404,0.069412,0.00496,-0.014617,-0.006754,-0.039767,0.007766,0.06989,0.133591,-0.060489,-0.05183,-0.054796,-0.024742,-0.04187,-0.030338,0.063643,-0.01989,0.005251,0.019258,0.069949,0.027743,-0.064969,0.010244,-0.028537,0.025502,0.025339,-0.048893,0.017996,-0.019037,-0.001983,-0.048362,0.011255,0.034938,0.05455,-0.042007,0.064543,0.039257,-0.057344,-0.081001,0.002949,-0.003969,-0.031751,0.035926,-0.052611,-0.000993,0.069573,-0.046208,-0.087235,0.002908,-0.012976,-0.064777,-0.028542,0.086122,-0.049265,0.009722,0.036368,-0.022267,-0.054331,0.042065,-0.003537,0.011566,-0.029334,0.02706,0.001007,-0.065103,0.045176,-0.105183,0.014548,0.051437,-0.103533,0.048993,-0.026927,-0.017747,-0.046567,-0.052453,-0.076711,0.020461,-0.003607,0.01806,0.041761,-0.095537,0.033331,-0.06235,0.089393,0.008203,-0.021354,-0.009978,0.044884,0.002709,0.033553,-0.029905,0.040144,0.009879,0.000436,-0.007489,0.036651,0.011669,-0.0487,-0.070482,-0.091855,0.146553,-0.005102,-0.025564,-0.14454,0.014074,0.036675,0.037021,0.022565,-0.016816,0.037652,0.022292,0.03295,0.008374,0.008415,0.033012,0.081692,0.008623,0.053377,-0.031534,-0.056677,-0.045511,0.142665,-0.050903,0.005371,0.023339,-0.063321,-0.064969,0.001513,0.001964,0.010858,0.088542,-0.028516,0.063958,-0.043284,-0.017487,-0.041449,0.117148,0.078686,-0.0872,-0.040744,-0.002696,-0.049165,-0.001708,0.144861,Insoluble
0.044627,0.007575,-0.020889,-0.050463,0.00431,0.017261,-0.032258,-0.051582,0.053519,-0.06288,-0.001136,-0.020401,0.036751,0.087176,0.001519,0.111661,-0.03541,0.012529,-0.087305,-0.089358,-0.078117,0.022603,0.067428,0.052187,-0.040494,0.0793,-0.008167,0.019583,-0.119708,0.000551,-0.039376,-0.018261,-0.048734,-0.010174,0.002325,0.044543,-0.048291,0.029703,-0.050977,-0.044298,0.062162,-0.060972,-0.003186,0.081854,0.073821,-0.099258,0.006377,0.033177,0.015358,-0.034283,0.051011,0.051149,0.043931,-0.047851,0.058016,-0.014595,0.040524,-0.030526,-0.032267,-0.027153,0.071898,0.009184,-0.06908,-0.095166,0.083323,-0.060234,-0.035473,0.009201,-0.022374,0.01708,-0.010445,-0.028101,0.033047,0.001089,0.046729,-0.036549,-0.014901,0.002038,-0.013131,0.011398,-0.070532,-0.041305,0.057541,-0.04142,0.003762,0.011932,-0.075984,0.04503,-0.049373,0.028978,0.02734,-0.064872,0.065473,-0.000269,-0.108142,-0.007554,0.038958,-0.064303,0.053474,0.055105,-0.083215,0.057844,-0.085449,0.046818,-0.012303,0.087984,-0.030671,-0.00154,0.046113,-0.001007,0.04919,-0.042726,0.0081,0.001692,-0.116857,-0.112067,-0.047423,0.045187,0.138341,0.04181,-0.013015,-0.058827,-0.044037,-0.009901,0.012892,0.092099,-0.00671,-0.014139,-0.011318,0.136192,-0.010336,-0.043402,-0.026194,-0.07303,0.049931,-0.044143,0.027472,-0.089632,0.088526,-0.018042,-0.014728,-0.046829,0.033535,0.078443,0.083699,0.110749,0.045818,0.0114,0.053455,-0.027594,-0.082789,-0.155603,-0.023761,-0.006948,0.038538,-0.038183,-0.048835,-0.023127,-0.022704,-0.096379,0.060521,-0.010384,-0.063449,-0.039649,0.055054,-0.120557,0.051369,-0.012464,0.007896,-0.080349,0.014441,0.002115,0.028016,0.07029,-0.041516,-0.071284,0.016423,-0.009193,-0.032877,-0.075551,-0.014096,0.022671,-0.01996,Insoluble
0.032874,-0.014946,-0.012042,0.129477,-0.047478,-0.065226,-0.048787,0.034689,0.06771,0.05787,0.068248,0.000904,0.010416,0.12454,-0.039483,-0.00545,0.018082,0.065091,0.03443,-0.034732,0.239109,-0.130223,-0.021084,-0.056643,-0.049586,-0.039256,0.019558,-0.015502,-0.082252,-0.025001,-0.08613,-0.076089,-0.082808,0.033447,-0.029338,-0.068663,0.020868,0.049571,0.045467,-0.061031,0.136719,0.125506,-0.02941,-0.0746,-0.023964,0.005226,0.157869,0.076225,0.095593,-0.082066,-0.015613,0.016261,0.034811,-0.027081,0.007377,0.003659,-0.060018,0.11551,-0.029256,-0.082546,-0.042897,0.043996,0.047461,-0.029975,0.117823,-0.021708,-0.0013,-0.186978,0.118447,-0.000631,-0.054038,-0.043386,-0.060404,-0.0962,-0.120466,0.07845,0.054011,-0.040122,-0.117829,0.031421,-0.066726,-0.028678,0.10159,0.105797,0.044708,0.17734,-0.017456,0.070363,0.062369,0.039772,0.089484,-0.067928,0.0414,-0.005579,-0.108517,-0.01537,-0.147255,-0.071327,-0.003867,-0.158369,0.07667,-0.122177,0.005074,-0.125523,-0.011515,0.135521,-0.040805,0.052399,0.059366,-0.049742,-0.046924,0.000399,0.104699,0.03853,-0.045395,0.011764,0.084434,0.042921,-0.002513,-0.007426,0.119653,0.071544,0.031252,0.029386,-0.149423,0.059865,0.096948,-0.01226,-0.124688,-0.063596,0.056018,-0.101488,-0.07397,0.021931,0.000384,-0.022984,-0.10066,-0.071749,-0.031174,0.097763,0.131641,0.073908,0.021148,0.008134,0.044699,0.042597,-0.133389,-0.026386,-0.049623,-0.021366,0.095938,0.092984,-0.030234,0.00904,-0.061212,0.039859,0.002712,0.056217,0.095932,0.023804,0.048325,-0.087137,-0.003653,-0.048584,0.116414,-0.071974,0.124094,0.054266,0.020762,0.109898,0.027321,-0.017833,0.027541,0.098699,0.06903,-0.063379,-0.135851,0.035375,0.047233,-0.043892,-0.058944,0.056579,-0.045556,Insoluble
